k nbComp temps
223 475000 0.008356
222 475000 0.0096
221 475000 0.008548
220 475000 0.008316
219 475000 0.008305
218 475000 0.008361
217 475000 0.009567
216 475000 0.008536
215 475000 0.008289
214 475000 0.008298
213 475000 0.008305
212 475000 0.009493
211 475000 0.008787
210 475000 0.008306
209 475000 0.008306
208 475000 0.008295
207 475000 0.009568
206 475000 0.008533
205 475000 0.009227
204 475000 0.011023
203 475000 0.009746
202 475000 0.008572
201 475000 0.008342
200 475000 0.008307
199 475000 0.008756
198 475000 0.009053
197 475000 0.008395
196 475000 0.008311
195 475000 0.00829
194 475000 0.008373
193 475000 0.009391
192 475000 0.008589
191 475000 0.008349
190 475000 0.008303
189 475000 0.008298
188 475000 0.009155
187 475000 0.008829
186 475000 0.008341
185 475000 0.008312
184 475000 0.008317
183 475000 0.008782
182 475000 0.009004
181 475000 0.008416
180 475000 0.008309
179 475000 0.008308
178 475000 0.008364
177 475000 0.009434
176 475000 0.008379
175 475000 0.008304
174 475000 0.00832
173 475000 0.008303
172 475000 0.009091
171 475000 0.009947
170 475000 0.008389
169 475000 0.008305
168 475000 0.008286
167 475000 0.008298
166 475000 0.009461
165 475000 0.008727
164 475000 0.008314
163 475000 0.0083
162 475000 0.008295
161 475000 0.008361
160 475000 0.009603
159 475000 0.008501
158 475000 0.008294
157 475000 0.008312
156 475000 0.008364
155 475000 0.009556
154 475000 0.008516
153 475000 0.008295
152 475000 0.008303
151 475000 0.008345
150 475000 0.008552
149 475000 0.008704
148 475000 0.00835
147 475000 0.008317
146 475000 0.008329
145 475000 0.009527
144 475000 0.008404
143 475000 0.00833
142 475000 0.008322
141 475000 0.0083
140 475000 0.009056
139 475000 0.008812
138 475000 0.008385
137 475000 0.008326
136 475000 0.00831
135 475000 0.008761
134 475000 0.009088
133 475000 0.008357
132 475000 0.0083
131 475000 0.008309
130 475000 0.008417
129 475000 0.00941
128 475000 0.008571
127 475000 0.008339
126 475000 0.008371
125 475000 0.008311
124 475000 0.009055
123 475000 0.008845
122 475000 0.008339
121 475000 0.008328
120 475000 0.008304
119 475000 0.008761
118 475000 0.009002
117 475000 0.008404
116 475000 0.008311
115 475000 0.008332
114 475000 0.008371
113 475000 0.009503
112 475000 0.00838
111 475000 0.008301
110 475000 0.008292
109 475000 0.008299
108 475000 0.009103
107 475000 0.008825
106 475000 0.008381
105 475000 0.008305
104 475000 0.008314
103 475000 0.008774
102 475000 0.009145
101 475000 0.00834
100 475000 0.008321
99 475000 0.008314
98 475000 0.008442
97 475000 0.009404
96 475000 0.008597
95 475000 0.008334
94 475000 0.008288
93 475000 0.008289
92 475000 0.009053
91 475000 0.008837
90 475000 0.00836
89 475000 0.00832
88 475000 0.008308
87 475000 0.008771
86 475000 0.009075
85 475000 0.00839
84 475000 0.008313
83 475000 0.008299
82 475000 0.008354
81 475000 0.009443
80 475000 0.008363
79 475000 0.008316
78 475000 0.008318
77 475000 0.008307
76 475000 0.00904
75 475000 0.008867
74 475000 0.008359
73 475000 0.008309
72 475000 0.008304
71 475000 0.008787
70 475000 0.00912
69 475000 0.008363
68 475000 0.008304
67 475000 0.008313
66 475000 0.008383
65 475000 0.009438
64 475000 0.00856
63 475000 0.008318
62 475000 0.008299
61 475000 0.008409
60 475000 0.009097
59 475000 0.008802
58 475000 0.00834
57 475000 0.008323
56 475000 0.008307
55 475000 0.008979
54 475000 0.008948
53 475000 0.008414
52 475000 0.008309
51 475000 0.008316
50 475000 0.008357
49 475000 0.009385
48 475000 0.008381
47 475000 0.008329
46 475000 0.00831
45 475000 0.008311
44 475000 0.009499
43 475000 0.008574
42 475000 0.008457
41 475000 0.008309
40 475000 0.008323
39 475000 0.009067
38 475000 0.008785
37 475000 0.008348
36 475000 0.008309
35 475000 0.00831
34 475000 0.008751
33 475000 0.009021
32 475000 0.008408
31 475000 0.008335
30 475000 0.008309
29 475000 0.00837
28 475000 0.011172
27 475000 0.010822
26 475000 0.008536
25 475000 0.008849
24 475000 0.008335
23 475000 0.008347
22 475000 0.00838
21 475000 0.00948
20 475000 0.008513
19 711060 0.014083
18 947120 0.018597
17 1982277 0.037996
16 38753904 0.767241
15 3640670754 72.6524 
